,Total_Stops,Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Journeyday,Journeymonth,Dephour,Depmin,Arrivalhour,Arrivalmin,Durationhours,Durationmins
8889,2.0,12935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,6,45,16,20,9,35
8890,1.0,7832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,8,55,20,20,11,25
8891,1.0,8586,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,16,30,4,40,12,10
8892,0.0,5769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,6,15,15,18,10,2,55
8893,0.0,8040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,5,10,20,11,50,1,30
8894,0.0,12411,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6,3,6,0,9,10,3,10
8895,1.0,8366,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,9,25,21,50,12,25
8896,1.0,7354,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,7,30,19,15,11,45
8897,2.0,13576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,11,5,22,10,11,5
8898,1.0,11622,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,9,15,19,0,9,45
8899,2.0,12723,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,5,50,23,15,17,25
8900,1.0,13759,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,8,25,23,25,15,0
8901,1.0,6412,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,16,10,22,30,6,20
8902,2.0,6494,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,8,35,21,20,12,45
8903,0.0,5678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,3,15,50,17,20,1,30
8904,1.0,8891,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,9,25,11,10,25,45
8905,1.0,17024,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,21,50,18,50,21,0
8906,2.0,10368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,9,40,19,0,9,20
8907,1.0,14571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,20,0,18,15,22,15
8908,1.0,7832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,7,0,15,15,8,15
8909,1.0,14151,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,9,35,22,5,12,30
8910,1.0,7154,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,10,45,19,15,8,30
8911,1.0,5192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,4,7,35,19,25,11,50
8912,2.0,21483,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,15,5,1,35,10,30
8913,1.0,6812,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,16,30,4,40,12,10
8914,1.0,13292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,19,35,0,35,5,0
8915,0.0,4174,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,4,22,15,0,50,2,35
8916,2.0,11150,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,19,10,12,35,17,25
8917,1.0,5912,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,4,17,5,22,15,5,10
8918,1.0,8907,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,13,30,23,0,9,30
8919,1.0,8767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,17,0,3,40,10,40
8920,1.0,12242,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,19,45,4,25,8,40
8921,1.0,6327,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,19,0,4,40,9,40
8922,0.0,3543,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,24,5,9,45,12,0,2,15
8923,1.0,15058,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,8,0,19,15,11,15
8924,1.0,11087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,18,55,18,25,23,30
8925,1.0,13941,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,20,0,4,40,8,40
8926,1.0,7317,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6,15,45,22,5,6,20
8927,2.0,15129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,19,10,19,0,23,50
8928,1.0,9663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,21,10,10,5,12,55
8929,1.0,5065,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,4,16,0,21,0,5,0
8930,1.0,8907,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,9,45,23,0,13,15
8931,0.0,4148,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21,3,9,0,11,30,2,30
8932,1.0,13587,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,14,0,21,0,7,0
8933,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,21,50,4,25,6,35
8934,1.0,12284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,14,5,8,15,18,10
8935,1.0,14781,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,18,55,16,20,21,25
8936,1.0,9663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,8,25,9,20,24,55
8937,0.0,19685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,13,0,15,50,2,50
8938,1.0,10203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,10,0,23,15,13,15
8939,1.0,13941,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,6,30,4,40,22,10
8940,0.0,25703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,21,10,23,55,2,45
8941,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,14,0,4,25,14,25
8942,0.0,3543,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,5,17,45,20,5,2,20
8943,0.0,3841,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,4,14,55,17,25,2,30
8944,1.0,15554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,11,30,19,0,7,30
8945,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,14,5,19,50,5,45
8946,1.0,12692,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,17,0,14,25,21,25
8947,0.0,3210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,6,19,35,21,5,1,30
8948,2.0,9601,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,12,0,19,15,7,15
8949,1.0,13377,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,13,0,1,30,12,30
8950,1.0,11134,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,18,55,18,10,23,15
8951,1.0,8055,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,8,55,21,0,12,5
8952,1.0,12242,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,17,30,4,25,10,55
8953,1.0,8425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,22,0,23,20,25,20
8954,0.0,2753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,15,6,5,45,7,15,1,30
8955,0.0,3311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27,5,21,10,0,5,2,55
8956,1.0,4226,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,6,20,10,20,4,0
8957,1.0,26890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,55,5,5,20,10
8958,1.0,12524,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,6,0,19,0,13,0
8959,0.0,3847,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21,3,17,15,19,45,2,30
8960,1.0,12681,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,16,30,23,35,7,5
8961,2.0,13882,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,9,25,4,25,19,0
8962,2.0,15129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,9,40,12,35,26,55
8963,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,8,25,20,45,12,20
8964,1.0,12547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,21,25,8,15,10,50
8965,1.0,14178,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,18,55,4,40,9,45
8966,1.0,14871,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,16,0,1,35,9,35
8967,2.0,10368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,9,40,4,25,18,45
8968,1.0,15078,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,8,0,21,0,13,0
8969,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,21,25,0,5,2,40
8970,0.0,3873,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,5,17,10,19,40,2,30
8971,0.0,3841,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,6,17,10,19,40,2,30
8972,1.0,5457,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,7,0,12,55,5,55
8973,1.0,14781,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,14,5,22,35,8,30
8974,1.0,15764,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,21,50,18,50,21,0
8975,0.0,4668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,6,9,45,12,35,2,50
8976,0.0,9564,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,11,0,14,15,3,15
8977,1.0,7191,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,6,40,21,0,14,20
8978,1.0,15764,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,19,45,4,25,8,40
8979,1.0,14388,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,14,5,12,0,21,55
8980,1.0,6540,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,19,45,4,25,8,40
8981,0.0,3625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24,6,9,30,12,20,2,50
8982,1.0,8266,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,7,30,19,15,11,45
8983,1.0,10944,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18,5,11,15,18,30,7,15
8984,1.0,5073,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,16,0,21,0,5,0
8985,1.0,9134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,5,45,12,25,6,40
8986,1.0,8085,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,6,20,20,20,20,24,0
8987,1.0,22270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,7,0,12,25,5,25
8988,2.0,9836,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,0,10,0,27,0
8989,1.0,14871,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,18,35,1,35,7,0
8990,2.0,23528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,3,6,30,16,35,10,5
8991,0.0,8016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,7,10,10,10,3,0
8992,1.0,12284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,7,0,16,10,9,10
8993,1.0,7005,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,6,0,21,0,15,0
8994,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,11,30,14,5,2,35
8995,1.0,6827,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,5,5,10,5,5,0
8996,0.0,3100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,5,6,20,7,40,1,20
8997,0.0,2759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,3,19,35,21,5,1,30
8998,1.0,13067,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,20,25,21,5,24,40
8999,0.0,3898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,20,55,23,40,2,45
9000,2.0,10368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,9,40,4,25,18,45
9001,0.0,4273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,3,5,45,8,35,2,50
9002,0.0,3311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24,5,5,55,8,35,2,40
9003,1.0,15136,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,9,0,21,0,12,0
9004,1.0,6601,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,7,5,18,10,11,5
9005,1.0,8452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24,5,20,20,22,40,26,20
9006,1.0,9314,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,17,0,14,25,21,25
9007,1.0,6386,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,2,0,7,45,5,45
9008,1.0,13377,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,11,30,1,30,14,0
9009,0.0,5678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,2,55,4,25,1,30
9010,0.0,4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,5,23,55,2,45,2,50
9011,1.0,12898,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,14,0,12,35,22,35
9012,0.0,7648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,10,10,5,2,55
9013,1.0,14571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,6,30,23,35,17,5
9014,0.0,4049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,6,6,25,7,55,1,30
9015,2.0,11728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,8,50,23,25,14,35
9016,0.0,3873,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18,4,6,55,9,30,2,35
9017,1.0,7480,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,20,40,9,25,12,45
9018,0.0,8541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,6,19,50,22,50,3,0
9019,1.0,31825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,22,50,11,25,12,35
9020,0.0,3597,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,14,45,17,5,2,20
9021,1.0,13817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,21,25,15,15,17,50
9022,1.0,14571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,8,25,20,45,12,20
9023,1.0,6853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,16,45,7,10,14,25
9024,2.0,16704,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,23,5,4,25,29,20
9025,0.0,3573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27,5,9,30,12,20,2,50
9026,1.0,9345,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,5,17,0,18,50,25,50
9027,2.0,13014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,5,30,4,25,22,55
9028,1.0,13797,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,8,0,21,0,13,0
9029,3.0,12358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12,0,10,35,22,35
9030,1.0,14086,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,18,15,1,35,7,20
9031,0.0,3597,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,5,19,35,21,55,2,20
9032,1.0,13731,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,18,55,8,15,13,20
9033,1.0,12898,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,19,45,4,25,8,40
9034,1.0,14714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,16,0,4,25,12,25
9035,0.0,5403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,4,11,30,14,20,2,50
9036,0.0,5769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,6,6,0,8,45,2,45
9037,0.0,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,10,20,12,55,2,35
9038,0.0,5000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,6,5,35,8,50,3,15
9039,,7480,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,5,9,45,9,25,23,40
9040,2.0,10703,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,12,20,19,15,30,55
9041,1.0,13727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,11,30,21,0,9,30
9042,1.0,14388,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,20,0,9,20,13,20
9043,2.0,13033,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,10,0,1,20,15,20
9044,1.0,22270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,0,7,40,23,40
9045,1.0,6769,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,21,50,3,35,5,45
9046,2.0,5192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,15,10,23,30,8,20
9047,0.0,4995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,5,2,55,4,20,1,25
9048,0.0,8580,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,7,55,10,15,2,20
9049,1.0,7480,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,12,30,9,25,20,55
9050,0.0,5198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4,8,20,11,20,3,0
9051,2.0,10368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,9,40,19,0,9,20
9052,0.0,8040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,5,7,5,8,30,1,25
9053,2.0,18909,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,8,20,4,25,20,5
9054,2.0,12849,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,0,5,25,22,25
9055,1.0,22798,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,9,45,8,15,22,30
9056,1.0,14571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,8,25,18,15,9,50
9057,1.0,13502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,14,5,8,15,18,10
9058,0.0,3332,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,27,3,17,45,20,5,2,20
9059,1.0,7354,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,7,30,19,15,11,45
9060,1.0,8073,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,10,0,21,0,11,0
9061,0.0,4049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,3,9,10,10,35,1,25
9062,1.0,15029,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,2,15,4,25,26,10
9063,2.0,10975,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,9,45,9,25,23,40
9064,1.0,7038,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,7,10,22,30,15,20
9065,1.0,15554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,8,0,19,0,11,0
9066,0.0,5228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,21,5,23,55,2,50
9067,1.0,5636,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,2,0,7,25,5,25
9068,2.0,9653,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,12,0,7,40,19,40
9069,1.0,8586,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,18,55,10,5,15,10
9070,0.0,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,21,5,13,15,14,45,1,30
9071,1.0,9345,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24,5,20,20,23,25,27,5
9072,2.0,9270,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,10,45,18,50,32,5
9073,2.0,13292,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,5,30,19,0,13,30
9074,2.0,8098,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,17,35,19,45,26,10
9075,1.0,7952,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,9,45,9,25,23,40
9076,1.0,5883,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,18,35,1,30,6,55
9077,0.0,8016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,19,50,22,50,3,0
9078,0.0,4174,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18,5,17,10,19,40,2,30
9079,1.0,10696,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,7,5,22,30,15,25
9080,0.0,4878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,6,17,0,19,35,2,35
9081,0.0,3971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,9,30,12,20,2,50
9082,1.0,7198,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,19,0,1,30,6,30
9083,1.0,9314,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,20,25,22,5,25,40
9084,0.0,4423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,9,30,12,20,2,50
9085,0.0,3841,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,4,6,55,9,30,2,35
9086,1.0,7154,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,10,45,19,15,8,30
9087,1.0,9929,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,7,0,19,15,12,15
9088,1.0,8266,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,11,40,19,15,7,35
9089,1.0,10877,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,8,30,19,0,10,30
9090,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,6,15,15,17,45,2,30
9091,1.0,13587,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,11,30,21,0,9,30
9092,1.0,13611,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,4,45,13,20,8,35
9093,1.0,6628,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,9,15,1,30,16,15
9094,0.0,5601,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,14,25,17,40,3,15
9095,1.0,5583,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,4,6,5,11,20,5,15
9096,0.0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,5,10,10,13,0,2,50
